pubmed_id,Keyword,CUIs
35114751,Radioactive,"{'C0034553', 'C1548770'}"
35114751,RAI,"{'C1538712', 'C3539761', 'C2986859', 'C1705298', 'C1826843', 'C3178806', 'C1335822', 'C3539762'}"
35114751,therapy,"{'C0087111', 'C0039798'}"
35114751,radionuclide,{'C0034595'}
35114751,treatment,"{'C0087111', 'C3887704', 'C0039798'}"
35114751,hyperthyroidism,{'C0020550'}
35114751,thyroid cancer,"{'C0007115', 'C0549473'}"
35114751,sources,{'C0449416'}
35114751,information,"{'C0870705', 'C1533716'}"
35114751,patients,{'C0030705'}
35114751,internet,{'C0282111'}
35114751,YouTube,
35114751,study,{'C0947630'}
35114751,quality,
35114751,videos,{'C0042655'}
35114751,RAI,"{'C1538712', 'C3539761', 'C2986859', 'C1705298', 'C1826843', 'C3178806', 'C1335822', 'C3539762'}"
35114751,treatment,"{'C0087111', 'C3887704', 'C0039798'}"
35114751,cross-sectional study,{'C0010362'}
35114751,videos,{'C0042655'}
35114751,YouTube,
35114751,radyoaktif,
35114751,tedavisi,
35114751,radioactive,"{'C1550589', 'C0034553'}"
35114751,iodine treatment,
35114751,videos,{'C0042655'}
35114751,quality,
35114751,videos,{'C0042655'}
35114751,assessed,
35114751,Journal,{'C0162443'}
35114751,American Medical Association (,
35114751,JAMA,"{'C1422839', 'C3890557'}"
35114751,criteria,{'C0243161'}
35114751,DISCERN scale,
35114751,global quality scale,
35114751,GQS,
35114751,videos,{'C0042655'}
35114751,evaluated,
35114751,videos,{'C0042655'}
35114751,English,"{'C0376245', 'C3540738', 'C1556083'}"
35114751,Turkish,{'C0041402'}
35114751,analyzed,
35114751,inclusion,
35114751,exclusion criteria,{'C0680251'}
35114751,videos,{'C0042655'}
35114751,assigned,{'C1552601'}
35114751,high-quality group,
35114751,intermediate,
35114751,quality,
35114751,group,"{'C0441833', 'C0687744'}"
35114751,low,"{'C0205251', 'C4048187', 'C1550472'}"
35114751,quality,
35114751,group,"{'C0441833', 'C0687744'}"
35114751,findings,{'C2607943'}
35114751,study,{'C0947630'}
35114751,videos,{'C0042655'}
35114751,video power index,
35114751,VPI,"{'C0175291', 'C0042454'}"
35114751,scores,{'C0449820'}
35114751,video,{'C0042655'}
35114751,comments,"{'C0282411', 'C0947611'}"
35114751,intermediate,
35114751,quality,
35114751,group,"{'C0441833', 'C0687744'}"
35114751,popularity,{'C0679970'}
35114751,level,
35114751,video,{'C0042655'}
35114751,video views,
35114751,lowest,
35114751,high-quality group,
35114751,analysis,"{'C0936012', 'C1524024'}"
35114751,video,{'C0042655'}
35114751,sources,{'C0449416'}
35114751,viewers,
35114751,non-physician-sourced videos,
35114751,average,{'C1510992'}
35114751,standard deviation,{'C0871420'}
35114751,SD,"{'C5203098', 'C0037717', 'C0038642', 'C1420113', 'C0871420', 'C5203099', 'C5203103', 'C5203100', 'C5203102', 'C1096903', 'C0332147', 'C2699239', 'C1705872', 'C5203101', 'C0677946'}"
35114751,liked,{'C0870814'}
35114751,videos,{'C0042655'}
35114751,non-physician-made videos,
35114751,average,{'C1510992'}
35114751,SD,"{'C5203098', 'C0037717', 'C0038642', 'C1420113', 'C0871420', 'C5203099', 'C5203103', 'C5203100', 'C5203102', 'C1096903', 'C0332147', 'C2699239', 'C1705872', 'C5203101', 'C0677946'}"
35114751,VPI scores,
35114751,highest,
35114751,non-physician-made videos,
35114751,SD,"{'C5203098', 'C0037717', 'C0038642', 'C1420113', 'C0871420', 'C5203099', 'C5203103', 'C5203100', 'C5203102', 'C1096903', 'C0332147', 'C2699239', 'C1705872', 'C5203101', 'C0677946'}"
35114751,average,{'C1510992'}
35114751,JAMA,"{'C1422839', 'C3890557'}"
35114751,SD,"{'C5203098', 'C0037717', 'C0038642', 'C1420113', 'C0871420', 'C5203099', 'C5203103', 'C5203100', 'C5203102', 'C1096903', 'C0332147', 'C2699239', 'C1705872', 'C5203101', 'C0677946'}"
35114751,DISCERN,
35114751,SD,"{'C5203098', 'C0037717', 'C0038642', 'C1420113', 'C0871420', 'C5203099', 'C5203103', 'C5203100', 'C5203102', 'C1096903', 'C0332147', 'C2699239', 'C1705872', 'C5203101', 'C0677946'}"
35114751,GQS,
35114751,scores,{'C0449820'}
35114751,SD,"{'C5203098', 'C0037717', 'C0038642', 'C1420113', 'C0871420', 'C5203099', 'C5203103', 'C5203100', 'C5203102', 'C1096903', 'C0332147', 'C2699239', 'C1705872', 'C5203101', 'C0677946'}"
35114751,highest,
35114751,physician-made videos,
35114751,high-quality videos,
35114751,YouTube,
35114751,encourage,
35114751,patients,{'C0030705'}
35114751,positively,
35114751,unprofessional,
35114751,incorrect,
35114751,incomplete,"{'C0728938', 'C1548386', 'C0205257'}"
35114751,information,"{'C0870705', 'C1533716'}"
35114751,YouTube,
35114751,patients,{'C0030705'}
35114751,RAI,"{'C1538712', 'C3539761', 'C2986859', 'C1705298', 'C1826843', 'C3178806', 'C1335822', 'C3539762'}"
35114751,tedavisi,
35114751,tiroid kanseri,
35114751,radyonüklid,
35114751,tedavisidir,
35114751,hastalar için,
35114751,bilgi kaynaklarından biri YouTube’dir,
35114751,Bu çalışma,
35114751,RAI,"{'C1538712', 'C3539761', 'C2986859', 'C1705298', 'C1826843', 'C3178806', 'C1335822', 'C3539762'}"
35114751,videoların kalitesini,
35114751,incelemeyi amaçlamaktadır,
35114751,Bu kesitsel çalışma,
35114751,Haziran 2021’de,
35114751,ilgili,
35114751,videoların aranmasında,
35114751,radyoaktif,
35114751,iyot,
35114751,tedavisi,
35114751,radioactive,"{'C1550589', 'C0034553'}"
35114751,iodine treatment,
35114751,terimleri kullanıldı,
35114751,Videoların kalitesi,
35114751,Amerikan Tıp,
35114751,Derneği Dergisi,
35114751,DISCERN,
35114751,küresel,
35114751,GQS,
35114751,video,{'C0042655'}
35114751,Türkçe,
35114751,dahil,
35114751,edilme,
35114751,kriterlerine,
35114751,analiz,
35114751,Yedi video,
35114751,yüksek,
35114751,kaliteli,
35114751,video,{'C0042655'}
35114751,orta,
35114751,kaliteli,
35114751,video,{'C0042655'}
35114751,düşük,
35114751,kaliteli,
35114751,sınıflandırıldı,
35114751,Çalışmamızın,
35114751,bulguları,
35114751,video,{'C0042655'}
35114751,indeksi puanına,
35114751,sahip,
35114751,popüler,
35114751,kalite,
35114751,grubundaki,
35114751,videolar,
35114751,gösterdi,
35114751,Aksine,
35114751,popülerlik düzeyi,
35114751,video beğeni sayısı ve video,
35114751,kaliteli video grubunda,
35114751,düşük bulundu,
35114751,Video kaynaklarının,
35114751,izleyiciler,
35114751,tarafından en,
35114751,tercih,
35114751,edilen,
35114751,videoların,
35114751,"ortalama 59307,80",
35114751,standart sapma,
35114751,SS,"{'C0039101', 'C1698490', 'C2699257', 'C1415374', 'C3891295', 'C1420041', 'C0085077', 'C0086981', 'C3273373'}"
35114751,izlenme sayısı ile hekim,
35114751,kaynaklı olmayan,
35114751,videolar olduğu,
35114751,En,
35114751,beğenilen,
35114751,videolar,
35114751,SS,"{'C0039101', 'C1698490', 'C2699257', 'C1415374', 'C3891295', 'C1420041', 'C0085077', 'C0086981', 'C3273373'}"
35114751,Video,"{'C0042655', 'C3463807'}"
35114751,indeksi puanlarının,
35114751,ortalaması,
35114751,"25,18",
35114751,SS,"{'C0039101', 'C1698490', 'C2699257', 'C1415374', 'C3891295', 'C1420041', 'C0085077', 'C0086981', 'C3273373'}"
35114751,saptanmış,
35114751,videolarda bulunmuştur,
35114751,Doktorlara,
35114751,JAMA,"{'C1422839', 'C3890557'}"
35114751,SS,"{'C0039101', 'C1698490', 'C2699257', 'C1415374', 'C3891295', 'C1420041', 'C0085077', 'C0086981', 'C3273373'}"
35114751,DISCERN,
35114751,SS,"{'C0039101', 'C1698490', 'C2699257', 'C1415374', 'C3891295', 'C1420041', 'C0085077', 'C0086981', 'C3273373'}"
35114751,GQS,
35114751,puanları,
35114751,SS,"{'C0039101', 'C1698490', 'C2699257', 'C1415374', 'C3891295', 'C1420041', 'C0085077', 'C0086981', 'C3273373'}"
35114751,saptanmıştır,
35114751,YouTube’deki,
35114751,kaliteli,
35114751,videolar,
35114751,hastaları,
35114751,olumlu yönde,
35114751,bilgilendirebilmekte,
35114751,edici,
35114751,olabilmekte,
35114751,yanlış,
35114751,ve eksik,
35114751,hastaları,
35114751,yanıltabileceği unutulmamalıdır,
35103767,Idiopathic dilated cardiomyopathy,
35103767,DCM,"{'C1449563', 'C0046764', 'C0025748', 'C1512015'}"
35103767,aggregates,{'C0205418'}
35103767,families,{'C0015576'}
35103767,early,{'C1279919'}
35103767,detection,
35103767,at-risk,
35103767,family members,{'C0086282'}
35103767,initiate,
35103767,treatment,"{'C0087111', 'C3887704', 'C0039798'}"
35103767,late-phase disease,
35103767,studies,{'C0947630'}
35103767,White patients,
35103767,Black,"{'C0005680', 'C0439541', 'C0085756', 'C1704739', 'C0027567'}"
35103767,patients,{'C0030705'}
35103767,DCM,"{'C1449563', 'C0046764', 'C0025748', 'C1512015'}"
35103767,risk,"{'C4552904', 'C0035647'}"
35103767,heart failure-related hospitalization,
35103767,death,{'C0011065'}
35103767,estimate,{'C0750572'}
35103767,prevalence,"{'C0033105', 'C0220900'}"
35103767,familial DCM,
35103767,DCM,"{'C1449563', 'C0046764', 'C0025748', 'C1512015'}"
35103767,probands,{'C0702111'}
35103767,age-specific cumulative risk,
35103767,DCM,"{'C1449563', 'C0046764', 'C0025748', 'C1512015'}"
35103767,first-degree relatives,
35103767,race,{'C0034510'}
35103767,ethnicity,"{'C0243103', 'C0015031'}"
35103767,groups,"{'C0441833', 'C0687744', 'C1552839'}"
35103767,family-based,
35103767,cross-sectional study,{'C0010362'}
35103767,multisite,
35103767,consortium,
35103767,US,"{'C0041703', 'C0041618', 'C0815353', 'C3889164'}"
35103767,heart failure,{'C0018801'}
35103767,programs,
35103767,Participants,
35103767,patients,{'C0030705'}
35103767,DCM,"{'C1449563', 'C0046764', 'C0025748', 'C1512015'}"
35103767,probands,{'C0702111'}
35103767,left ventricular systolic dysfunction,
35103767,left ventricular enlargement,{'C0149721'}
35103767,clinical causes,
35103767,first-degree relatives,
35103767,Enrollment,{'C1516879'}
35103767,proband,"{'C1948021', 'C0702111'}"
35103767,family member,{'C0086282'}
35103767,enrollment,"{'C3888021', 'C1516879', 'C1696073'}"
35103767,presence,{'C0392148'}
35103767,DCM,"{'C1449563', 'C0046764', 'C0025748', 'C1512015'}"
35103767,proband,"{'C1948021', 'C0702111'}"
35103767,DCM,"{'C1449563', 'C0046764', 'C0025748', 'C1512015'}"
35103767,DCM,"{'C1449563', 'C0046764', 'C0025748', 'C1512015'}"
35103767,familial,"{'C0015576', 'C0241888'}"
35103767,DCM,"{'C1449563', 'C0046764', 'C0025748', 'C1512015'}"
35103767,presence,{'C0392148'}
35103767,DCM,"{'C1449563', 'C0046764', 'C0025748', 'C1512015'}"
35103767,left ventricular enlargement,{'C0149721'}
35103767,left ventricular systolic dysfunction,
35103767,cause,{'C0015127'}
35103767,study,{'C0947630'}
35103767,probands,{'C0702111'}
35103767,median age,
35103767,years,{'C0439234'}
35103767,IQR,
35103767,female,"{'C0086287', 'C0043210'}"
35103767,Black,"{'C0005680', 'C0439541', 'C0085756', 'C1704739', 'C0027567'}"
35103767,Hispanic,{'C0086409'}
35103767,screened,
35103767,first-degree relatives,
35103767,DCM,"{'C1449563', 'C0046764', 'C0025748', 'C1512015'}"
35103767,median,"{'C0876920', 'C0549183'}"
35103767,IQR,
35103767,living first-degree relatives,
35103767,screened,
35103767,crude prevalence,
35103767,familial DCM,
35103767,probands,{'C0702111'}
35103767,model-based,
35103767,estimate,{'C0750572'}
35103767,prevalence,"{'C0033105', 'C0220900'}"
35103767,familial DCM,
35103767,probands,{'C0702111'}
35103767,US,"{'C0041703', 'C0041618', 'C0815353', 'C3889164'}"
35103767,advanced heart failure,
35103767,program,
35103767,screened,
35103767,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35103767,prevalence,"{'C0033105', 'C0220900'}"
35103767,familial,"{'C0015576', 'C0241888'}"
35103767,DCM,"{'C1449563', 'C0046764', 'C0025748', 'C1512015'}"
35103767,Black probands,
35103767,White probands,
35103767,difference,
35103767,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35103767,Hispanic probands,
35103767,non-Hispanic probands,
35103767,difference,
35103767,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35103767,prevalence,"{'C0033105', 'C0220900'}"
35103767,familial,"{'C0015576', 'C0241888'}"
35103767,DCM,"{'C1449563', 'C0046764', 'C0025748', 'C1512015'}"
35103767,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35103767,age-specific disease,
35103767,enrollment,"{'C3888021', 'C1516879', 'C1696073'}"
35103767,cumulative,
35103767,risks,{'C0035647'}
35103767,first-degree relatives,
35103767,US,"{'C0041703', 'C0041618', 'C0815353', 'C3889164'}"
35103767,advanced heart failure,
35103767,program,
35103767,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35103767,age,{'C0001779'}
35103767,years,{'C0439234'}
35103767,DCM,"{'C1449563', 'C0046764', 'C0025748', 'C1512015'}"
35103767,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35103767,DCM,"{'C1449563', 'C0046764', 'C0025748', 'C1512015'}"
35103767,inclusive,{'C0332257'}
35103767,partial,"{'C0728938', 'C1550516'}"
35103767,phenotypes,{'C0031437'}
35103767,DCM,"{'C1449563', 'C0046764', 'C0025748', 'C1512015'}"
35103767,hazard,{'C0598697'}
35103767,first-degree relatives,
35103767,non-Hispanic Black probands,
35103767,non-Hispanic White probands,
35103767,hazard ratio,{'C2985465'}
35103767,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35103767,US,"{'C0041703', 'C0041618', 'C0815353', 'C3889164'}"
35103767,cross-sectional study,{'C0010362'}
35103767,prevalence,"{'C0033105', 'C0220900'}"
35103767,familial DCM,
35103767,probands,{'C0702111'}
35103767,cumulative,
35103767,risk,"{'C4552904', 'C0035647'}"
35103767,DCM,"{'C1449563', 'C0046764', 'C0025748', 'C1512015'}"
35103767,first-degree relatives,
35103766,venoarterial,
35103766,extracorporeal membrane oxygenation,{'C0015357'}
35103766,ECMO,{'C0015357'}
35103766,cardiogenic shock,{'C0036980'}
35103766,moderate,{'C0205081'}
35103766,hypothermia,"{'C0020672', 'C0413252'}"
35103766,compared,
35103766,normothermia,{'C0445103'}
35103766,improves,
35103766,mortality,"{'C0026566', 'C0026565'}"
35103766,patients,{'C0030705'}
35103766,cardiogenic shock,{'C0036980'}
35103766,venoarterial ECMO,
35103766,Randomized clinical trial,
35103766,patients,{'C0030705'}
35103766,intubated,
35103766,venoarterial ECMO,
35103766,cardiogenic shock,{'C0036980'}
35103766,hours,{'C0439227'}
35103766,intensive care units,{'C0021708'}
35103766,French cardiac shock care,
35103766,eligible,{'C1548635'}
35103766,patients,{'C0030705'}
35103766,randomized,{'C0034656'}
35103766,follow-up,"{'C0589120', 'C1522577'}"
35103766,Early moderate,
35103766,hypothermia,"{'C0020672', 'C0413252'}"
35103766,hours,{'C0439227'}
35103766,normothermia,{'C0445103'}
35103766,primary outcome,
35103766,mortality,"{'C0026566', 'C0026565'}"
35103766,days,{'C0439228'}
35103766,secondary outcomes,
35103766,mortality,"{'C0026566', 'C0026565'}"
35103766,days,{'C0439228'}
35103766,composite,{'C0205199'}
35103766,outcome,{'C1274040'}
35103766,death,{'C0011065'}
35103766,heart transplant,{'C0018823'}
35103766,escalation,
35103766,left ventricular assist device,{'C0181598'}
35103766,implantation,"{'C0029976', 'C0021107'}"
35103766,stroke,{'C0038454'}
35103766,days,{'C0439228'}
35103766,days,{'C0439228'}
35103766,ventilator,{'C0087153'}
35103766,kidney replacement therapy,
35103766,days,{'C0439228'}
35103766,Adverse events,
35103766,rates,
35103766,severe,{'C0205082'}
35103766,bleeding,{'C0019080'}
35103766,sepsis,"{'C0036690', 'C0243026'}"
35103766,units,{'C0439148'}
35103766,packed red blood cells,
35103766,transfused,
35103766,venoarterial ECMO,
35103766,patients,{'C0030705'}
35103766,randomized,{'C0034656'}
35103766,trial,
35103766,age,{'C0001779'}
35103766,SD,"{'C5203098', 'C0037717', 'C0038642', 'C1420113', 'C0871420', 'C5203099', 'C5203103', 'C5203100', 'C5203102', 'C1096903', 'C0332147', 'C2699239', 'C1705872', 'C5203101', 'C0677946'}"
35103766,years,{'C0439234'}
35103766,women,{'C0043210'}
35103766,primary analysis,
35103766,days,{'C0439228'}
35103766,patients,{'C0030705'}
35103766,moderate,{'C0205081'}
35103766,hypothermia,"{'C0020672', 'C0413252'}"
35103766,group,"{'C0441833', 'C0687744'}"
35103766,died,{'C0011065'}
35103766,patients,{'C0030705'}
35103766,normothermia,{'C0445103'}
35103766,group,"{'C0441833', 'C0687744'}"
35103766,odds ratio,{'C0028873'}
35103766,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35103766,risk difference,
35103766,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35103766,composite,{'C0205199'}
35103766,outcome,{'C1274040'}
35103766,death,{'C0011065'}
35103766,heart transplant,{'C0018823'}
35103766,escalation,
35103766,left ventricular assist device,{'C0181598'}
35103766,implantation,"{'C0029976', 'C0021107'}"
35103766,stroke,{'C0038454'}
35103766,day,"{'C0439228', 'C1561538', 'C1561539'}"
35103766,odds ratio,{'C0028873'}
35103766,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35103766,moderate,{'C0205081'}
35103766,hypothermia,"{'C0020672', 'C0413252'}"
35103766,group,"{'C0441833', 'C0687744'}"
35103766,compared,
35103766,normothermia,{'C0445103'}
35103766,group,"{'C0441833', 'C0687744'}"
35103766,risk difference,
35103766,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35103766,secondary outcomes,
35103766,inconclusive,
35103766,incidence,"{'C0021149', 'C0220856'}"
35103766,moderate,{'C0205081'}
35103766,severe,{'C0205082'}
35103766,bleeding,{'C0019080'}
35103766,moderate,{'C0205081'}
35103766,hypothermia,"{'C0020672', 'C0413252'}"
35103766,group,"{'C0441833', 'C0687744'}"
35103766,normothermia,{'C0445103'}
35103766,group,"{'C0441833', 'C0687744'}"
35103766,incidence,"{'C0021149', 'C0220856'}"
35103766,infections,{'C3714514'}
35103766,groups,"{'C0441833', 'C0687744', 'C1552839'}"
35103766,incidence,"{'C0021149', 'C0220856'}"
35103766,bacteremia,{'C0004610'}
35103766,moderate,{'C0205081'}
35103766,hypothermia,"{'C0020672', 'C0413252'}"
35103766,group,"{'C0441833', 'C0687744'}"
35103766,normothermia,{'C0445103'}
35103766,group,"{'C0441833', 'C0687744'}"
35103766,randomized clinical trial,{'C0206034'}
35103766,patients,{'C0030705'}
35103766,refractory,{'C0205269'}
35103766,cardiogenic shock,{'C0036980'}
35103766,treated with,{'C1522326'}
35103766,venoarterial ECMO,
35103766,moderate,{'C0205081'}
35103766,hypothermia,"{'C0020672', 'C0413252'}"
35103766,increase,{'C0442805'}
35103766,survival,"{'C0220921', 'C0038952'}"
35103766,compared,
35103766,normothermia,{'C0445103'}
35103766,CI,"{'C3259781', 'C1705941', 'C1417638', 'C0022326', 'C1547546'}"
35103766,effect size,{'C0814843'}
35103766,findings,{'C2607943'}
35103766,inconclusive,
35103762,Multiple myeloma,{'C0026764'}
35103762,hematologic malignancy,{'C0376545'}
35103762,characterized,
35103762,presence,{'C0392148'}
35103762,abnormal,{'C0205161'}
35103762,clonal plasma cells,
35103762,bone marrow,{'C0005953'}
35103762,potential,{'C3245505'}
35103762,uncontrolled,{'C0205318'}
35103762,growth,"{'C0018270', 'C0220844'}"
35103762,bone lesions,{'C0238792'}
35103762,kidney injury,{'C0160420'}
35103762,anemia,{'C0002871'}
35103762,hypercalcemia,{'C0020437'}
35103762,Multiple myeloma,{'C0026764'}
35103762,diagnosed,{'C0011900'}
35103762,estimated,{'C0750572'}
35103762,people,{'C0027361'}
35103762,US,"{'C0041703', 'C0041618', 'C0815353', 'C3889164'}"
35103762,people,{'C0027361'}
35103762,year,"{'C1561544', 'C0439234', 'C1561543'}"
35103762,patients,{'C0030705'}
35103762,multiple myeloma,{'C0026764'}
35103762,anemia,{'C0002871'}
35103762,osteolytic bone disease,
35103762,acute kidney injury,
35103762,time,{'C0040223'}
35103762,presentation,{'C0449450'}
35103762,Evaluation,"{'C1550157', 'C0220825', 'C1261322'}"
35103762,patients,{'C0030705'}
